symbol,timestamp,open,high,low,close,volume,trade_count,vwap
MA,2025-11-10 09:30:00-05:00,552.28,553.49,551.0,552.81,47394.0,1206.0,552.26014
MA,2025-11-10 09:31:00-05:00,552.79,553.51,552.0001,552.4378,6764.0,230.0,552.881239
MA,2025-11-10 09:32:00-05:00,553.045,553.66,552.33,552.37,4114.0,159.0,552.74317
MA,2025-11-10 09:33:00-05:00,552.735,553.46,552.73,553.42,5070.0,264.0,553.000367
MA,2025-11-10 09:34:00-05:00,553.42,553.8,553.11,553.28,3489.0,182.0,553.515316
MA,2025-11-10 09:35:00-05:00,553.55,553.74,552.97,552.97,4100.0,189.0,553.402138
MA,2025-11-10 09:36:00-05:00,553.19,553.8,552.78,553.66,4418.0,179.0,553.46623
MA,2025-11-10 09:37:00-05:00,553.5022,554.32,553.23,553.495,5413.0,205.0,553.76198
MA,2025-11-10 09:38:00-05:00,553.68,554.08,553.37,553.54,3772.0,163.0,553.608517
MA,2025-11-10 09:39:00-05:00,553.54,553.94,553.201,553.765,2528.0,123.0,553.640335
MA,2025-11-10 09:40:00-05:00,553.7759,554.355,553.67,553.855,6002.0,255.0,553.991561
MA,2025-11-10 09:41:00-05:00,553.81,554.7,553.5,554.6525,4497.0,183.0,554.060291
MA,2025-11-10 09:42:00-05:00,554.405,554.405,553.24,553.26,6933.0,338.0,553.771254
MA,2025-11-10 09:43:00-05:00,553.26,553.5972,552.57,553.03,4589.0,206.0,553.16853
MA,2025-11-10 09:44:00-05:00,553.05,553.68,552.33,552.66,2298.0,117.0,552.751065
MA,2025-11-10 09:45:00-05:00,552.505,553.09,552.0,552.5,6315.0,217.0,552.430068
MA,2025-11-10 09:46:00-05:00,552.5,552.99,552.0147,552.59,1660.0,95.0,552.623536
MA,2025-11-10 09:47:00-05:00,552.39,552.56,551.87,552.56,3487.0,197.0,552.194007
MA,2025-11-10 09:48:00-05:00,552.28,552.4999,551.895,552.1,5848.0,178.0,552.052855
MA,2025-11-10 09:49:00-05:00,552.1,552.9,552.1,552.55,2468.0,154.0,552.563497
MA,2025-11-10 09:50:00-05:00,552.55,553.1799,552.31,552.675,3375.0,122.0,552.599901
MA,2025-11-10 09:51:00-05:00,552.69,552.715,552.0,552.49,4325.0,156.0,552.429049
MA,2025-11-10 09:52:00-05:00,552.41,552.81,552.06,552.38,3985.0,173.0,552.341105
MA,2025-11-10 09:53:00-05:00,552.21,553.15,552.21,553.13,4248.0,197.0,552.81707
MA,2025-11-10 09:54:00-05:00,553.183,553.2,552.51,552.51,2636.0,144.0,552.919904
MA,2025-11-10 09:55:00-05:00,552.845,554.0,552.845,554.0,2800.0,165.0,553.384905
MA,2025-11-10 09:56:00-05:00,553.76,553.76,553.43,553.655,1673.0,82.0,553.591396
MA,2025-11-10 09:57:00-05:00,553.55,553.7,553.5,553.5,6496.0,105.0,553.66374
MA,2025-11-10 09:58:00-05:00,553.5,553.94,553.5,553.87,3323.0,128.0,553.790482
MA,2025-11-10 09:59:00-05:00,553.79,553.79,553.16,553.31,5391.0,154.0,553.63562
MA,2025-11-10 10:00:00-05:00,553.305,553.66,552.865,552.865,4945.0,306.0,553.3699
